,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
296,stations,{'all': 40},200,"{'lon': 57.7, 'lat': -20.41}",1521669600.0,934322.0,"{'temp': 80.6, 'pressure': 1014, 'humidity': 83, 'temp_min': 80.6, 'temp_max': 80.6}",,Mahebourg,,"{'type': 1, 'id': 6729, 'message': 0.0029, 'country': 'MU', 'sunrise': 1521598406, 'sunset': 1521641909}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.36, 'deg': 110}"
297,stations,{'all': 0},200,"{'lon': 53.91, 'lat': 65.01}",1521672861.0,554830.0,"{'temp': -15.56, 'pressure': 1011.71, 'humidity': 46, 'temp_min': -15.56, 'temp_max': -15.56, 'sea_level': 1026.39, 'grnd_level': 1011.71}",,Izhma,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1521598728, 'sunset': 1521643530}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.51, 'deg': 207.502}"
298,stations,{'all': 76},200,"{'lon': -6.64, 'lat': 4.75}",1521672861.0,2282006.0,"{'temp': 79.89, 'pressure': 1017.3, 'humidity': 87, 'temp_min': 79.89, 'temp_max': 79.89, 'sea_level': 1026.15, 'grnd_level': 1017.3}",,San-Pedro,,"{'message': 0.0036, 'country': 'CI', 'sunrise': 1521613797, 'sunset': 1521657417}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 8.43, 'deg': 237.002}"
299,stations,{'all': 8},200,"{'lon': 29.93, 'lat': 46.03}",1521672862.0,705442.0,"{'temp': 26.92, 'pressure': 1027.19, 'humidity': 100, 'temp_min': 26.92, 'temp_max': 26.92, 'sea_level': 1033.89, 'grnd_level': 1027.19}",,Kulevcha,,"{'message': 0.0031, 'country': 'UA', 'sunrise': 1521604805, 'sunset': 1521648906}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 11.12, 'deg': 327.002}"
300,stations,{'all': 0},200,"{'lon': 0.9, 'lat': 45.89}",1521671400.0,6454825.0,"{'temp': 34.77, 'pressure': 1026, 'humidity': 69, 'temp_min': 33.8, 'temp_max': 35.6}",,Saint-Junien,,"{'type': 1, 'id': 5532, 'message': 0.0051, 'country': 'FR', 'sunrise': 1521611764, 'sunset': 1521655878}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.05, 'deg': 360}"
301,,,404,,,,,city not found,,,,,,
302,stations,{'all': 75},200,"{'lon': 150.74, 'lat': -23.13}",1521671400.0,2142316.0,"{'temp': 75.2, 'pressure': 1011, 'humidity': 78, 'temp_min': 75.2, 'temp_max': 75.2}",,Yeppoon,,"{'type': 1, 'id': 8175, 'message': 0.0044, 'country': 'AU', 'sunrise': 1521576074, 'sunset': 1521619589}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 10.29, 'deg': 130}"
303,stations,{'all': 0},200,"{'lon': 47.05, 'lat': 37.48}",1521672863.0,142554.0,"{'temp': 26.29, 'pressure': 823.57, 'humidity': 71, 'temp_min': 26.29, 'temp_max': 26.29, 'sea_level': 1032.39, 'grnd_level': 823.57}",,Hashtrud,,"{'message': 0.0377, 'country': 'IR', 'sunrise': 1521600773, 'sunset': 1521644708}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.73, 'deg': 195.002}"
304,stations,{'all': 20},200,"{'lon': -88.78, 'lat': 13.64}",1521669000.0,3583178.0,"{'temp': 86, 'pressure': 1012, 'humidity': 62, 'temp_min': 86, 'temp_max': 86}",,San Vicente,,"{'type': 1, 'id': 4205, 'message': 0.0053, 'country': 'SV', 'sunrise': 1521633473, 'sunset': 1521677168}",10000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 17.22, 'deg': 240}"
305,stations,{'all': 92},200,"{'lon': 45.34, 'lat': 2.04}",1521672864.0,53654.0,"{'temp': 81.78, 'pressure': 1024.92, 'humidity': 99, 'temp_min': 81.78, 'temp_max': 81.78, 'sea_level': 1024.93, 'grnd_level': 1024.92}",,Mogadishu,,"{'message': 0.0045, 'country': 'SO', 'sunrise': 1521601332, 'sunset': 1521644935}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 10.78, 'deg': 104.502}"
306,stations,{'all': 44},200,"{'lon': 108.27, 'lat': -2.88}",1521672867.0,1636426.0,"{'temp': 78.22, 'pressure': 1017.79, 'humidity': 100, 'temp_min': 78.22, 'temp_max': 78.22, 'sea_level': 1021.97, 'grnd_level': 1017.79}",,Manggar,,"{'message': 0.0036, 'country': 'ID', 'sunrise': 1521586243, 'sunset': 1521629820}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.08, 'deg': 305.502}"
307,stations,{'all': 20},200,"{'lon': -84.73, 'lat': 10.09}",1521669600.0,3622854.0,"{'temp': 79.63, 'pressure': 1013, 'humidity': 39, 'temp_min': 77, 'temp_max': 82.4}",,Miramar,,"{'type': 1, 'id': 4220, 'message': 0.0036, 'country': 'CR', 'sunrise': 1521632515, 'sunset': 1521676180}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 17.22, 'deg': 80, 'gust': 12.9}"
308,stations,{'all': 0},200,"{'lon': -17.03, 'lat': 20.93}",1521669600.0,2377457.0,"{'temp': 64.4, 'pressure': 1018, 'humidity': 68, 'temp_min': 64.4, 'temp_max': 64.4}",,Nouadhibou,,"{'type': 1, 'id': 6182, 'message': 0.0028, 'country': 'MR', 'sunrise': 1521616232, 'sunset': 1521659983}",2000.0,"[{'id': 761, 'main': 'Dust', 'description': 'dust', 'icon': '50n'}]","{'speed': 28.86, 'deg': 20}"
309,stations,{'all': 5},200,"{'lon': -105.21, 'lat': 20.71}",1521668940.0,4004293.0,"{'temp': 77, 'pressure': 1012, 'humidity': 78, 'temp_min': 77, 'temp_max': 77}",,Ixtapa,,"{'type': 1, 'id': 4011, 'message': 0.0035, 'country': 'MX', 'sunrise': 1521637383, 'sunset': 1521681150}",19312.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 12.75, 'deg': 230}"
310,stations,{'all': 56},200,"{'lon': -7.36, 'lat': 4.42}",1521672875.0,2281120.0,"{'temp': 81.19, 'pressure': 1025.17, 'humidity': 100, 'temp_min': 81.19, 'temp_max': 81.19, 'sea_level': 1026.27, 'grnd_level': 1025.17}",,Tabou,,"{'message': 0.0035, 'country': 'CI', 'sunrise': 1521613971, 'sunset': 1521657589}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 8.55, 'deg': 247.002}"
311,stations,{'all': 64},200,"{'lon': 52.15, 'lat': 65.44}",1521672875.0,477940.0,"{'temp': -7.87, 'pressure': 1014.38, 'humidity': 63, 'temp_min': -7.87, 'temp_max': -7.87, 'sea_level': 1025.3, 'grnd_level': 1014.38}",,Ust-Tsilma,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1521599136, 'sunset': 1521643969}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.74, 'deg': 212.502}"
312,stations,{'all': 0},200,"{'lon': 2.36, 'lat': 48.94}",1521671400.0,2980916.0,"{'temp': 33.57, 'pressure': 1029, 'humidity': 80, 'temp_min': 30.2, 'temp_max': 35.6}",,Saint-Denis,,"{'type': 1, 'id': 5610, 'message': 0.0085, 'country': 'FR', 'sunrise': 1521611380, 'sunset': 1521655567}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.18, 'deg': 260.002}"
313,stations,{'all': 8},200,"{'lon': 49.05, 'lat': -13.19}",1521672876.0,1082243.0,"{'temp': 71.92, 'pressure': 1001.58, 'humidity': 95, 'temp_min': 71.92, 'temp_max': 71.92, 'sea_level': 1025.5, 'grnd_level': 1001.58}",,Ambilobe,,"{'message': 0.0031, 'country': 'MG', 'sunrise': 1521600473, 'sunset': 1521644001}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 2.51, 'deg': 94.0023}"
314,stations,{'all': 0},200,"{'lon': -41.05, 'lat': -21.64}",1521669600.0,3448903.0,"{'temp': 75.2, 'pressure': 1011, 'humidity': 88, 'temp_min': 75.2, 'temp_max': 75.2}",,Sao Joao da Barra,,"{'type': 1, 'id': 4479, 'message': 0.0045, 'country': 'BR', 'sunrise': 1521622113, 'sunset': 1521665592}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.24, 'deg': 60}"
315,stations,{'all': 80},200,"{'lon': 77.21, 'lat': 13.66}",1521672877.0,1264553.0,"{'temp': 73.9, 'pressure': 944.35, 'humidity': 57, 'temp_min': 73.9, 'temp_max': 73.9, 'sea_level': 1022.5, 'grnd_level': 944.35}",,Madhugiri,,"{'message': 0.0035, 'country': 'IN', 'sunrise': 1521593654, 'sunset': 1521637329}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 10.45, 'deg': 285.002}"
316,stations,{'all': 44},200,"{'lon': 21.55, 'lat': 29.03}",1521672878.0,86049.0,"{'temp': 80.02, 'pressure': 1008.47, 'humidity': 13, 'temp_min': 80.02, 'temp_max': 80.02, 'sea_level': 1015.61, 'grnd_level': 1008.47}",,Jalu,,"{'message': 0.0039, 'country': 'LY', 'sunrise': 1521606940, 'sunset': 1521650769}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 14.58, 'deg': 167.002}"
317,stations,{'all': 75},200,"{'lon': 140.83, 'lat': 35.73}",1521671280.0,2112802.0,"{'temp': 49.87, 'pressure': 993, 'humidity': 100, 'temp_min': 48.2, 'temp_max': 51.8}",,Hasaki,,"{'type': 1, 'id': 7507, 'message': 0.0061, 'country': 'JP', 'sunrise': 1521578300, 'sunset': 1521622174}",10000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 17.22, 'deg': 30}"
318,stations,{'all': 76},200,"{'lon': 20.44, 'lat': -34.02}",1521669600.0,950709.0,"{'temp': 66.2, 'pressure': 1024, 'humidity': 63, 'temp_min': 66.2, 'temp_max': 66.2}",,Swellendam,,"{'type': 1, 'id': 6591, 'message': 0.0059, 'country': 'ZA', 'sunrise': 1521607365, 'sunset': 1521650817}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 170}"
319,stations,{'all': 0},200,"{'lon': 113.25, 'lat': 35.21}",1521672883.0,1805987.0,"{'temp': 40.83, 'pressure': 969.07, 'humidity': 80, 'temp_min': 40.83, 'temp_max': 40.83, 'sea_level': 1029.27, 'grnd_level': 969.07}",,Jiaozuo,,"{'message': 0.0053, 'country': 'CN', 'sunrise': 1521584916, 'sunset': 1521628793}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.18, 'deg': 267.502}"
320,stations,{'all': 0},200,"{'lon': -68.33, 'lat': -34.61}",1521672884.0,3836669.0,"{'temp': 64.45, 'pressure': 918.25, 'humidity': 36, 'temp_min': 64.45, 'temp_max': 64.45, 'sea_level': 1019.02, 'grnd_level': 918.25}",,San Rafael,,"{'message': 0.0136, 'country': 'AR', 'sunrise': 1521628682, 'sunset': 1521672101}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 9.55, 'deg': 1.00235}"
321,,,404,,,,,city not found,,,,,,
322,stations,{'all': 0},200,"{'lon': 64.41, 'lat': 28.9}",1521672884.0,1180729.0,"{'temp': 45.24, 'pressure': 919.38, 'humidity': 76, 'temp_min': 45.24, 'temp_max': 45.24, 'sea_level': 1025.66, 'grnd_level': 919.38}",,Dalbandin,,"{'message': 0.0027, 'country': 'PK', 'sunrise': 1521596662, 'sunset': 1521640478}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.63, 'deg': 36.5023}"
323,stations,{'all': 8},200,"{'lon': 14.28, 'lat': -22.12}",1521672885.0,3356832.0,"{'temp': 61.89, 'pressure': 1013, 'humidity': 100, 'temp_min': 61.89, 'temp_max': 61.89, 'sea_level': 1026.43, 'grnd_level': 1013}",,Henties Bay,,"{'message': 0.0047, 'country': 'NA', 'sunrise': 1521608832, 'sunset': 1521652320}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 5.53, 'deg': 202.502}"
324,stations,{'all': 1},200,"{'lon': -97.93, 'lat': 38.06}",1521669360.0,4273299.0,"{'temp': 57.74, 'pressure': 1020, 'humidity': 33, 'temp_min': 57.2, 'temp_max': 59}",,Hutchinson,,"{'type': 1, 'id': 1075, 'message': 0.0045, 'country': 'US', 'sunrise': 1521635527, 'sunset': 1521679531}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 11.41, 'deg': 150}"
325,stations,{'all': 75},200,"{'lon': 142.46, 'lat': 44.15}",1521669600.0,2127500.0,"{'temp': 17.6, 'pressure': 1013, 'humidity': 85, 'temp_min': 17.6, 'temp_max': 17.6}",,Shibetsu,,"{'type': 1, 'id': 7540, 'message': 0.0059, 'country': 'JP', 'sunrise': 1521577850, 'sunset': 1521621854}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 360}"
326,stations,{'all': 92},200,"{'lon': 32.36, 'lat': 66.84}",1521672886.0,463838.0,"{'temp': 19.45, 'pressure': 1001.25, 'humidity': 84, 'temp_min': 19.45, 'temp_max': 19.45, 'sea_level': 1008.77, 'grnd_level': 1001.25}",,Zelenoborskiy,,"{'message': 0.003, 'country': 'RU', 'sunrise': 1521603825, 'sunset': 1521648784}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.42, 'deg': 176.502}"
327,stations,{'all': 0},200,"{'lon': 54.1, 'lat': 17.01}",1521669000.0,286621.0,"{'temp': 75.2, 'pressure': 1013, 'humidity': 78, 'temp_min': 75.2, 'temp_max': 75.2}",,Salalah,,"{'type': 1, 'id': 7115, 'message': 0.0066, 'country': 'OM', 'sunrise': 1521599186, 'sunset': 1521642890}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 330}"
328,,,404,,,,,city not found,,,,,,
329,stations,{'all': 40},200,"{'lon': -65.72, 'lat': 66.15}",1521669600.0,6096551.0,"{'temp': 1.4, 'pressure': 1017, 'humidity': 77, 'temp_min': 1.4, 'temp_max': 1.4}",,Pangnirtung,,"{'type': 1, 'id': 3605, 'message': 0.0048, 'country': 'CA', 'sunrise': 1521627325, 'sunset': 1521672349}",24140.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 8.05, 'deg': 260}"
330,stations,{'all': 20},200,"{'lon': -103.3, 'lat': 19.47}",1521668400.0,3982269.0,"{'temp': 80.6, 'pressure': 1015, 'humidity': 61, 'temp_min': 80.6, 'temp_max': 80.6}",,Tecalitlan,,"{'type': 1, 'id': 3977, 'message': 0.0063, 'country': 'MX', 'sunrise': 1521636930, 'sunset': 1521680684}",12874.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 17.22, 'deg': 240}"
331,stations,{'all': 40},200,"{'lon': -159.78, 'lat': -21.21}",1521669600.0,4035715.0,"{'temp': 84.2, 'pressure': 1010, 'humidity': 89, 'temp_min': 84.2, 'temp_max': 84.2}",,Avarua,,"{'type': 1, 'id': 8340, 'message': 0.0033, 'country': 'CK', 'sunrise': 1521650614, 'sunset': 1521694070}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 11.41, 'deg': 30}"
332,,,404,,,,,city not found,,,,,,
333,stations,{'all': 0},200,"{'lon': 123.6, 'lat': -10.16}",1521672888.0,2057087.0,"{'temp': 82.45, 'pressure': 1010.82, 'humidity': 100, 'temp_min': 82.45, 'temp_max': 82.45, 'sea_level': 1021.08, 'grnd_level': 1010.82}",,Kupang,,"{'message': 0.0037, 'country': 'ID', 'sunrise': 1521582576, 'sunset': 1521626124}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.72, 'deg': 286.002}"
334,stations,{'all': 64},200,"{'lon': 17.39, 'lat': 45.83}",1521672889.0,3187694.0,"{'temp': 27.55, 'pressure': 1006.68, 'humidity': 79, 'temp_min': 27.55, 'temp_max': 27.55, 'sea_level': 1038.83, 'grnd_level': 1006.68}",,Virovitica,,"{'message': 0.0049, 'country': 'HR', 'sunrise': 1521607812, 'sunset': 1521651916}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.75, 'deg': 23.0023}"
335,stations,{'all': 64},200,"{'lon': 152.44, 'lat': -3.66}",1521672889.0,2090021.0,"{'temp': 85.6, 'pressure': 1011.63, 'humidity': 91, 'temp_min': 85.6, 'temp_max': 85.6, 'sea_level': 1017.52, 'grnd_level': 1011.63}",,Namatanai,,"{'message': 0.0039, 'country': 'PG', 'sunrise': 1521575645, 'sunset': 1521619220}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 15.03, 'deg': 262.502}"
336,stations,{'all': 0},200,"{'lon': -68.8, 'lat': -33.01}",1521669600.0,3844421.0,"{'temp': 73.4, 'pressure': 1008, 'humidity': 27, 'temp_min': 73.4, 'temp_max': 73.4}",,Russell,,"{'type': 1, 'id': 4700, 'message': 0.0043, 'country': 'AR', 'sunrise': 1521628793, 'sunset': 1521672217}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.29, 'deg': 50}"
337,stations,{'all': 12},200,"{'lon': -54.04, 'lat': -19.53}",1521672890.0,3468020.0,"{'temp': 74.62, 'pressure': 959.26, 'humidity': 94, 'temp_min': 74.62, 'temp_max': 74.62, 'sea_level': 1022.66, 'grnd_level': 959.26}",,Camapua,,"{'message': 0.0038, 'country': 'BR', 'sunrise': 1521625228, 'sunset': 1521668713}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 4.07, 'deg': 260.002}"
338,stations,{'all': 75},200,"{'lon': -79.75, 'lat': -2.03}",1521669600.0,3650121.0,"{'temp': 86, 'pressure': 1005, 'humidity': 66, 'temp_min': 86, 'temp_max': 86}",,Olinda,,"{'type': 1, 'id': 4356, 'message': 0.006, 'country': 'EC', 'sunrise': 1521631358, 'sunset': 1521674936}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.24, 'deg': 50}"
339,stations,{'all': 90},200,"{'lon': -127.42, 'lat': 50.7}",1521669600.0,6111862.0,"{'temp': 41, 'pressure': 1004, 'humidity': 86, 'temp_min': 41, 'temp_max': 41}",,Port Hardy,,"{'type': 1, 'id': 3322, 'message': 0.0042, 'country': 'CA', 'sunrise': 1521642457, 'sunset': 1521686775}",12874.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.36, 'deg': 250}"
340,stations,{'all': 68},200,"{'lon': -137.51, 'lat': 60.75}",1521672891.0,5969025.0,"{'temp': 13.42, 'pressure': 902.68, 'humidity': 67, 'temp_min': 13.42, 'temp_max': 13.42, 'sea_level': 1036.48, 'grnd_level': 902.68}",,Haines Junction,,"{'message': 0.0034, 'country': 'CA', 'sunrise': 1521644680, 'sunset': 1521689423}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.42, 'deg': 351.002}"
341,stations,{'all': 0},200,"{'lon': -62.99, 'lat': -40.81}",1521672891.0,3832899.0,"{'temp': 63.1, 'pressure': 1018.68, 'humidity': 35, 'temp_min': 63.1, 'temp_max': 63.1, 'sea_level': 1022.34, 'grnd_level': 1018.68}",,Viedma,,"{'message': 0.0027, 'country': 'AR', 'sunrise': 1521627406, 'sunset': 1521670805}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 16.82, 'deg': 7.00235}"
342,stations,{'all': 0},200,"{'lon': -70.49, 'lat': -25.41}",1521672892.0,3870243.0,"{'temp': 59.1, 'pressure': 868.15, 'humidity': 94, 'temp_min': 59.1, 'temp_max': 59.1, 'sea_level': 1024, 'grnd_level': 868.15}",,Taltal,,"{'message': 0.0031, 'country': 'CL', 'sunrise': 1521629187, 'sunset': 1521672642}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.06, 'deg': 200.502}"
343,stations,{'all': 32},200,"{'lon': -99.65, 'lat': 37.17}",1521672892.0,4267710.0,"{'temp': 61.71, 'pressure': 957.8, 'humidity': 38, 'temp_min': 61.71, 'temp_max': 61.71, 'sea_level': 1030.49, 'grnd_level': 957.8}",,Sitka,,"{'message': 0.0028, 'country': 'US', 'sunrise': 1521635947, 'sunset': 1521679936}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 14.47, 'deg': 170.002}"
344,stations,{'all': 20},200,"{'lon': -149.15, 'lat': -17.73}",1521671400.0,4033557.0,"{'temp': 86, 'pressure': 1010, 'humidity': 66, 'temp_min': 86, 'temp_max': 86}",,Tautira,,"{'type': 1, 'id': 8343, 'message': 0.0044, 'country': 'PF', 'sunrise': 1521648054, 'sunset': 1521691532}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 12.75, 'deg': 50}"
345,stations,{'all': 80},200,"{'lon': 136.42, 'lat': -13.85}",1521672893.0,2079582.0,"{'temp': 82.9, 'pressure': 1015.52, 'humidity': 100, 'temp_min': 82.9, 'temp_max': 82.9, 'sea_level': 1016.06, 'grnd_level': 1015.52}",,Alyangula,{'3h': 0.945},"{'message': 0.0031, 'country': 'AU', 'sunrise': 1521579503, 'sunset': 1521623041}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 26.69, 'deg': 121.002}"
